stack,track_id,Genotype,area_mean,area_delta_mean,area_delta_max,area_slope,perimeter_mean,perimeter_delta_mean,perimeter_delta_max,perimeter_slope,eccentricity_mean,eccentricity_delta_mean,eccentricity_delta_max,eccentricity_slope,solidity_mean,solidity_delta_mean,solidity_delta_max,solidity_slope,orientation_mean,orientation_delta_mean,orientation_delta_max,orientation_slope
MUT-1.tif,2815,MUT,423.14285714285717,9.5,390,1.3225806451612812,105.28688409935184,0.4368867239266076,83.04163056034261,-1.3296955725315165,0.9132419842276199,0.003891619399262839,0.28221732699322877,-0.004450827402003754,0.8626260419882589,0.00898913108035874,0.1002448729721458,0.014301976052228854,-0.3762327793802318,0.008487422843217463,3.1269883171300057,0.19907230151187014
MUT-1.tif,2816,MUT,793.0,0.0,0,,119.25483399593904,0.0,0.0,,0.8590848218312984,0.0,0.0,,0.9188876013904983,0.0,0.0,,-1.4476084978244088,0.0,0.0,
MUT-1.tif,2817,MUT,261.6,-7.571428571428571,142,-6.851226993865032,74.12143092790393,-2.1162440712835378,33.10660171779821,-1.8910158757457558,0.9185257099311,-0.003555172266579587,0.03826430065018083,-0.003545756856467541,0.855599684178513,0.008110154905335629,0.14803864168618275,0.00803440339846608,-0.32624345028647783,0.02119231756290662,2.0078008267952585,0.00404785030475197
MUT-1.tif,2818,MUT,878.0,-118.66666666666667,1637,-147.05147058823528,162.98885271170678,-12.323520916159048,233.6223663640862,-14.364633455797648,0.9553522493195749,0.00040591223398178666,0.10626760738297514,0.0034279012421727976,0.8229945447512643,-0.013383065696147944,0.2255007974912816,-0.011828963315881623,0.38235569339158054,-0.013658471993927909,0.15803922354652472,-0.04302615416915993
MUT-1.tif,2819,MUT,450.25,-1.0,216,-5.479020979020995,126.14612784735608,-2.3173980026044023,57.94112549695427,-3.5384305042710134,0.9745371496633152,-0.0067154939584208595,0.04307058607902736,-0.004583502845747703,0.89216846440382,0.00279407888018353,0.0682881289308176,0.003456525126880927,1.0657642436070602,0.00990722482772255,0.03889599696503776,0.011678850493378608
MUT-1.tif,2820,MUT,352.0,0.0,0,,78.11269837220809,0.0,0.0,,0.7057793048264744,0.0,0.0,,0.9072164948453608,0.0,0.0,,1.3419831100931152,0.0,0.0,
MUT-1.tif,2821,MUT,604.8181818181819,-0.8,192,-7.972727272727254,103.91057976281145,-0.6142135623730965,22.14213562373095,-1.0271254734347612,0.6498308846290785,0.015816353550983063,0.264142268208272,0.004781657473938939,0.8861383296339654,0.0030215488647792666,0.05111986258127077,0.0029989432200192103,-0.23828639333387833,-0.07841270998309786,0.6024255837115116,-0.05443043322731833
MUT-1.tif,2822,MUT,785.8,-66.75,286,-58.40000000000003,179.57261889578035,-4.908378413094859,43.04772721475251,-3.033809511662426,0.9805519247764956,0.000834109795070509,0.005069644366357151,0.00010356844625804975,0.8046418619419224,-0.026670291168297694,0.09421261161814276,-0.03468674839855568,0.8901078393205125,-0.014570381569189716,0.11893312409776169,-0.006852746187290593
MUT-1.tif,2823,MUT,175.69230769230768,-3.75,62,0.2747252747252859,55.85006655971786,-0.6666666666666666,18.384776310850242,-0.056116502393386884,0.8998180546863429,-0.004794406634046937,0.08342398270946882,-0.002790657606275313,0.9189855925466102,-0.00043311017148226866,0.04609728506787325,3.691375147028122e-05,0.8673655191102099,0.04000861357813768,0.2448517166822487,0.0182521651005659
MUT-1.tif,2824,MUT,688.25,-5.826086956521739,522,-10.298757763975166,137.7959565017475,-1.1996470909581203,108.32590180780451,-1.651892033279473,0.8520943910698708,-0.0055929405438870615,0.175225113636583,-0.003497030020956277,0.7958884113644406,0.005208951177449239,0.1403662127346338,0.004984689113607948,1.325601651998235,0.006178018431884326,2.44212783490309,-0.015392869230856669
